drug	gene	zvalue	pvalue
itraconazole	C14orf2	-5.103852932	3.33e-07
itraconazole	NDUFA1	-4.806462441	1.54e-06
itraconazole	POLR2G	-6.047492085	1.4699999999999999e-09
itraconazole	ATP5J	-6.068099926	1.29e-09
itraconazole	TMEM147	-5.7461445289999995	9.13e-09
itraconazole	TCEB1	-6.6054750129999995	3.96e-11
itraconazole	AAGAB	-4.962112945	6.970000000000001e-07
itraconazole	U2AF1	-6.260819781	3.83e-10
itraconazole	ATP5J2	-7.1239832210000005	1.05e-12
itraconazole	NAA10	-4.617799346	3.88e-06
itraconazole	CUL2	-4.896858516	9.740000000000001e-07
itraconazole	RABEPK	-4.810063467	1.51e-06
itraconazole	TFAM	-5.068639246	4.01e-07
itraconazole	NDUFS8	-4.84677294	1.25e-06
itraconazole	PSMA4	-5.162905398	2.43e-07
itraconazole	NDUFC1	-4.82872761	1.37e-06
itraconazole	SEC61G	-5.574002986	2.49e-08
itraconazole	COX17	-6.926984511000001	4.3e-12
itraconazole	IMPDH1	-4.6342141219999995	3.58e-06
itraconazole	CKS2	-4.745069254	2.08e-06
itraconazole	EIF2AK2	-4.792317022	1.65e-06
itraconazole	MRPS12	-4.775300327	1.79e-06
itraconazole	MRPL57	-5.471818555	4.45e-08
itraconazole	ACOT13	-4.670044319	3.01e-06
itraconazole	UCHL3	-4.993893107	5.92e-07
itraconazole	STX8	-4.634983257	3.57e-06
itraconazole	ATG12	-4.718741325	2.37e-06
itraconazole	ICT1	-6.059973104	1.36e-09
itraconazole	ACYP1	-4.593402391000001	4.36e-06
itraconazole	ACAT1	-4.680517921	2.86e-06
itraconazole	SMURF2	-5.582151734	2.3799999999999998e-08
itraconazole	BUD31	-5.0182430160000004	5.21e-07
itraconazole	SNRPA1	-5.394136165	6.89e-08
itraconazole	GALNS	-5.810103804	6.24e-09
itraconazole	GNG5	-5.207885041	1.91e-07
itraconazole	ATP5G3	-4.948664934	7.47e-07
itraconazole	PA2G4	-6.1950285670000005	5.83e-10
itraconazole	GARS	-5.44667277	5.1299999999999996e-08
itraconazole	HINT1	-4.637019265	3.53e-06
itraconazole	PSMB6	-4.760505728	1.93e-06
itraconazole	FADS1	-4.777915704	1.77e-06
itraconazole	NDUFA9	-6.303698736	2.9100000000000003e-10
itraconazole	GABARAPL2	-4.619473116	3.85e-06
itraconazole	EDF1	-4.685569437	2.79e-06
itraconazole	UBE2V2	-5.4768427410000005	4.3300000000000004e-08
itraconazole	NDUFS4	-4.595785323	4.31e-06
itraconazole	MRPL9	-4.642100356	3.45e-06
itraconazole	UCK2	-4.989045995	6.070000000000001e-07
itraconazole	ATP5H	-4.81230527	1.49e-06
itraconazole	JTB	-4.984736885	6.2e-07
itraconazole	ATP5L	-5.331660238	9.73e-08
itraconazole	USP15	-4.631746827	3.63e-06
itraconazole	DBI	-4.9598015360000005	7.06e-07
itraconazole	POLR2L	-6.432699886	1.25e-10
itraconazole	NDUFS7	-4.630536483999999	3.65e-06
itraconazole	KPNA2	-5.434819543	5.49e-08
itraconazole	MT2A	-5.010270572	5.44e-07
itraconazole	KBTBD2	-5.329058143	9.869999999999999e-08
itraconazole	DDX3X	-4.58563012	4.53e-06
itraconazole	SLC30A1	-5.695582865	1.23e-08
itraconazole	Sept-07	-5.59493153	2.21e-08
itraconazole	PRMT3	-4.636765915	3.54e-06
itraconazole	STIP1	-4.868803838	1.12e-06
itraconazole	UBE2I	-5.970343634	2.37e-09
itraconazole	APRT	-4.970587625	6.68e-07
itraconazole	H2AFY	-4.752190232	2.01e-06
itraconazole	GTF3A	-5.170066927	2.3399999999999998e-07
itraconazole	EXOSC8	-4.589350771	4.45e-06
itraconazole	ACP1	-4.770547437	1.84e-06
itraconazole	GGCT	-4.592181054	4.39e-06
itraconazole	SNRNP40	-4.73001182	2.25e-06
itraconazole	S100A6	-5.578339985	2.4300000000000003e-08
itraconazole	GSTK1	-5.335055178999999	9.55e-08
itraconazole	MTCH2	-4.969343938	6.72e-07
itraconazole	TRMT112	-6.089929797999999	1.13e-09
itraconazole	HSD17B12	-4.809442592	1.51e-06
itraconazole	EMC7	-6.001103575	1.9600000000000003e-09
itraconazole	MRPL18	-5.201927432	1.97e-07
itraconazole	DYNLRB1	-4.586808075	4.5e-06
itraconazole	MRPL42	-4.574471719	4.77e-06
itraconazole	MRPS7	-4.991844111	5.979999999999999e-07
itraconazole	VKORC1	-4.759852385	1.94e-06
itraconazole	NOP10	-5.57688289	2.45e-08
itraconazole	TSSC1	-4.693687286	2.68e-06
itraconazole	FKBP3	-4.88411598	1.04e-06
itraconazole	COA3	-5.383414978999999	7.31e-08
itraconazole	MRPL13	-4.976041223	6.490000000000001e-07
itraconazole	COMMD9	-4.836363267	1.32e-06
itraconazole	MRPS34	-5.415443025	6.11e-08
itraconazole	SLC52A2	-4.61876571	3.86e-06
itraconazole	NDUFB2	-5.768283379	8.009999999999999e-09
itraconazole	ALG5	-4.574402155	4.78e-06
itraconazole	NDUFB4	-5.310875992	1.0900000000000001e-07
itraconazole	POLR1D	-6.197376822000001	5.74e-10
itraconazole	MRPL24	-4.598189323	4.26e-06
itraconazole	MRPL48	-4.887281747	1.02e-06
itraconazole	RNF7	-5.193171503	2.07e-07
itraconazole	LAMTOR2	-5.782523079	7.36e-09
itraconazole	FAM208B	-5.644911317	1.65e-08
itraconazole	TIMM10	-4.590387569	4.42e-06
itraconazole	PROSER1	-4.730408385	2.24e-06
itraconazole	CMC2	-5.480100834	4.25e-08
itraconazole	COLGALT1	-4.953335981	7.3e-07
itraconazole	ENY2	-6.222537078999999	4.89e-10
itraconazole	TBK1	-4.804241333999999	1.55e-06
itraconazole	NDUFA3	-5.393449552000001	6.91e-08
itraconazole	CHORDC1	-4.825099309	1.4e-06
itraconazole	CNIH4	-4.5894865639999995	4.44e-06
itraconazole	PTRH2	-4.569745333999999	4.88e-06
itraconazole	CCDC109B	-4.91583726	8.84e-07
itraconazole	RPAP3	-4.754948553	1.98e-06
itraconazole	ESF1	-5.470760254	4.4800000000000004e-08
itraconazole	POLR3K	-4.737518683	2.16e-06
itraconazole	INTS8	-4.805671074	1.54e-06
itraconazole	CCDC59	-4.72378191	2.31e-06
itraconazole	PAM16	-4.793256734	1.64e-06
itraconazole	NDUFAF4	-4.569667737	4.88e-06
itraconazole	WDYHV1	-5.02343817	5.079999999999999e-07
itraconazole	LSM8	-4.774411205	1.8e-06
itraconazole	C2orf44	-4.717176058	2.39e-06
itraconazole	MRPL11	-4.689465438	2.74e-06
itraconazole	ATRAID	-5.451607714	4.9900000000000003e-08
itraconazole	DPM3	-4.708422205	2.5e-06
itraconazole	TMEM70	-5.570672742999999	2.54e-08
itraconazole	GEMIN6	-5.108200388	3.25e-07
itraconazole	PCID2	-5.4019776760000005	6.59e-08
itraconazole	COA4	-5.14248582	2.7100000000000003e-07
itraconazole	SLC25A32	-4.715404267	2.41e-06
itraconazole	COTL1	-5.517150525	3.4500000000000005e-08
itraconazole	SF3B5	-5.010088838	5.44e-07
itraconazole	LYRM2	-4.8803858	1.06e-06
itraconazole	TMEM126B	-5.43248041	5.5599999999999995e-08
itraconazole	PFDN6	-5.549874177	2.8599999999999998e-08
itraconazole	SIPA1L3	-5.333488896	9.630000000000001e-08
itraconazole	DNPH1	-6.502201952999999	7.92e-11
itraconazole	C19orf60	-5.340761495	9.26e-08
itraconazole	RAD50	-4.613228776000001	3.96e-06
BRD-K85297660	SPR	-4.073033845	4.6399999999999996e-05
BRD-K33619512	HMGCS1	-4.177388205	2.95e-05
BRD-A73847809	RBM34	-4.329791838	1.49e-05
BRD-K92795064	RRP1B	-4.392007521	1.12e-05
BRD-K92795064	FIS1	-4.66457732	3.09e-06
tigecycline	PPARD	-4.383226197	1.17e-05
tigecycline	MNAT1	-4.269994479	1.95e-05
tigecycline	HSPA1A	-4.202902385	2.64e-05
tigecycline	PAF1	-4.523576775	6.08e-06
tigecycline	FOXO4	-5.028781657	4.94e-07
tigecycline	ALAS1	-4.693552237	2.69e-06
tigecycline	FDFT1	-4.225319787	2.3899999999999998e-05
tigecycline	PLA2G15	-4.815227021	1.47e-06
tigecycline	ALDOC	-4.980300413	6.35e-07
tigecycline	LIPA	-4.969632546000001	6.709999999999999e-07
tigecycline	NPC1	-5.220942994	1.78e-07
tigecycline	WFS1	-4.187478737	2.8199999999999998e-05
tigecycline	GRN	-4.307438828	1.65e-05
tigecycline	GNA11	-4.095256556	4.22e-05
tigecycline	CHCHD7	-4.877705048	1.07e-06
tigecycline	NPC2	-4.578185007	4.69e-06
tigecycline	MPP1	-4.82960183	1.37e-06
tigecycline	WIPI1	-4.686451764	2.78e-06
tigecycline	MICB	-5.170002028	2.3399999999999998e-07
tigecycline	Mar-02	-5.325451442	1.0099999999999999e-07
tigecycline	LPIN1	-4.922625426000001	8.540000000000001e-07
tigecycline	ZZEF1	-5.124559406	2.98e-07
tigecycline	ATG2A	-4.965112943	6.87e-07
tigecycline	SLC46A3	-4.75732899	1.96e-06
tigecycline	UAP1L1	-5.116605377	3.11e-07
tigecycline	ALAD	-4.575949185	4.74e-06
tigecycline	FBXO2	-4.629386178	3.67e-06
tigecycline	AAMDC	-4.829434974	1.37e-06
tigecycline	ABCD1	-4.673309617	2.96e-06
tigecycline	KCTD17	-4.826716799	1.39e-06
tigecycline	COLQ	-5.288568549	1.23e-07
tigecycline	VAV1	-4.690218253	2.73e-06
tigecycline	ITGAX	-4.7419085139999995	2.12e-06
tigecycline	LOC100507424	-4.8482006680000005	1.25e-06
tigecycline	LY9	-4.601788147	4.19e-06
tigecycline	ABHD8	-4.614425411	3.94e-06
tigecycline	CHRNA10	-4.622205115	3.8e-06
tigecycline	CYP46A1	-5.423164131	5.86e-08
tigecycline	MUM1	-4.7171456339999995	2.39e-06
BRD-K98624380	TP53BP1	-4.5667976789999996	4.95e-06
BRD-K98624380	JMJD6	-4.558995635	5.14e-06
BRD-K98624380	ACOT9	-4.752147228	2.01e-06
BRD-K98624380	RBM34	-5.138343793	2.77e-07
BRD-K98624380	NR2F6	-4.609289858	4.04e-06
BRD-K07473223	SYPL1	-4.302035206	1.6899999999999997e-05
KU-C104135	FOXO3	-4.245890229	2.18e-05
KU-C104135	TBP	-5.061371638	4.16e-07
KU-C104135	CEBPA	-5.1181265080000005	3.09e-07
KU-C104135	CSNK1E	-4.319056813	1.57e-05
KU-C104135	PRKAG2	-4.213590129	2.51e-05
KU-C104135	CDC25A	-4.808551995	1.52e-06
KU-C104135	CDK7	-4.5415095569999995	5.59e-06
KU-C104135	NCK1	-4.681803067	2.84e-06
KU-C104135	CDC25B	-5.502271828	3.75e-08
KU-C104135	TMEM2	-4.267000306	1.98e-05
KU-C104135	KDM5B	-4.197480218	2.7000000000000002e-05
KU-C104135	WIPF2	-5.492978132999999	3.95e-08
KU-C104135	RRP8	-5.095446719	3.48e-07
KU-C104135	ACBD3	-4.2965392730000005	1.73e-05
KU-C104135	CASC3	-4.281875037	1.85e-05
KU-C104135	CHERP	-4.349791634	1.36e-05
KU-C104135	MSH6	-4.499884837	6.8e-06
KU-C104135	TXLNA	-4.716084915	2.4e-06
KU-C104135	DNAJB1	-4.2405610000000005	2.23e-05
KU-C104135	HK1	-4.631807183	3.62e-06
KU-C104135	TRAK2	-4.654710784	3.24e-06
KU-C104135	USP1	-4.069731315	4.71e-05
KU-C104135	PRUNE	-4.354514731	1.3300000000000001e-05
KU-C104135	ZNF451	-4.325890175	1.52e-05
KU-C104135	BLCAP	-4.708479973	2.5e-06
KU-C104135	ABCF3	-4.325171222	1.52e-05
KU-C104135	KAT6A	-4.398497828	1.09e-05
KU-C104135	MAP3K4	-4.345046338	1.39e-05
KU-C104135	MTHFD2	-4.752483521	2.01e-06
KU-C104135	TIPARP	-5.211333828	1.87e-07
KU-C104135	RRP1B	-5.222547175	1.7600000000000001e-07
KU-C104135	MYO10	-4.427279864	9.54e-06
KU-C104135	RNMT	-4.788368623999999	1.68e-06
KU-C104135	NET1	-4.870810088	1.11e-06
KU-C104135	ATP1B1	-4.30451824	1.67e-05
KU-C104135	NCOA3	-5.304441585	1.13e-07
KU-C104135	CNOT4	-4.071687993	4.6700000000000003e-05
KU-C104135	PRPF4	-4.132028199	3.6e-05
KU-C104135	CDCA4	-4.644504845	3.41e-06
KU-C104135	HMGCS1	-5.104912687	3.3100000000000004e-07
KU-C104135	RNF167	-4.284016685	1.84e-05
KU-C104135	CANT1	-5.2780251289999995	1.31e-07
KU-C104135	TLE1	-4.980458566	6.34e-07
KU-C104135	TIMM9	-5.275984103	1.32e-07
KU-C104135	MTF2	-4.5005573839999995	6.78e-06
KU-C104135	ARID4B	-5.152056702	2.58e-07
KU-C104135	BAG3	-4.287476362	1.8100000000000003e-05
KU-C104135	CCNF	-4.700402049	2.6e-06
KU-C104135	SNX11	-5.278354276	1.3e-07
KU-C104135	USP6NL	-4.867622003	1.13e-06
KU-C104135	NOP56	-5.725299737	1.03e-08
KU-C104135	PPP1R12A	-4.726914486	2.28e-06
KU-C104135	SFSWAP	-4.953887662	7.27e-07
KU-C104135	CAPN7	-4.575226882	4.76e-06
KU-C104135	FAM193A	-4.827191194	1.38e-06
KU-C104135	TSC22D2	-5.0255854939999995	5.02e-07
KU-C104135	DBF4	-4.795636732	1.62e-06
KU-C104135	CEP350	-4.983233815	6.25e-07
KU-C104135	BRPF1	-4.931259269	8.170000000000001e-07
KU-C104135	NRF1	-4.6803662180000005	2.86e-06
KU-C104135	ARID4A	-4.624878958	3.75e-06
KU-C104135	ALKBH1	-4.740185464	2.14e-06
KU-C104135	CDK13	-4.867428809	1.13e-06
KU-C104135	ANAPC10	-4.78350719	1.72e-06
KU-C104135	KDM2A	-4.663409847	3.11e-06
KU-C104135	SNRK	-4.705016429	2.54e-06
KU-C104135	NPAT	-5.193485182	2.0600000000000002e-07
KU-C104135	SYNJ2	-4.664817497	3.09e-06
KU-C104135	FAM102A	-4.675321039	2.93e-06
KU-C104135	IP6K1	-4.887874985	1.02e-06
KU-C104135	SETD2	-4.806367871	1.54e-06
KU-C104135	ZNF473	-4.62275792	3.79e-06
KU-C104135	C14orf79	-4.768349804	1.86e-06
KU-C104135	EFHD2	-4.6565383989999996	3.22e-06
KU-C104135	GGNBP2	-4.613876253	3.95e-06
KU-C104135	ZCCHC8	-4.802924934	1.56e-06
KU-C104135	ARHGEF3	-4.733150577	2.21e-06
KU-C104135	DCP1A	-4.812784499	1.49e-06
KU-C104135	EIF4ENIF1	-4.8637436439999995	1.15e-06
KU-C104135	ZCCHC2	-5.002671501	5.65e-07
KU-C104135	C2orf42	-4.926367222	8.38e-07
KU-C104135	C7orf26	-4.621246526	3.81e-06
KU-C104135	AUNIP	-4.648005803	3.35e-06
KU-C104135	MSANTD2	-4.5703072780000005	4.87e-06
KU-C104135	KANSL2	-4.747210437	2.06e-06
KU-C104135	DCLRE1C	-4.973010155	6.590000000000001e-07
KU-C104135	SASH1	-4.642269885	3.45e-06
KU-C104135	BRF1	-4.737664885	2.16e-06
KU-C104135	ZNF16	-4.64536599	3.39e-06
BRD-K86781204	DNMT1	-4.242005871	2.22e-05
naproxol	PLK1	-4.660423709	3.16e-06
naproxol	BIRC5	-4.923413616	8.5e-07
naproxol	RAP1GAP	-5.041579196	4.6200000000000003e-07
naproxol	MELK	-4.3634815819999995	1.28e-05
naproxol	RFC2	-4.221519194	2.4299999999999998e-05
BRD-K92810472	GAPDH	-4.126203391000001	3.69e-05
BRD-K52515416	OXA1L	-4.665572848	3.08e-06
BRD-K00113100	MEST	-5.870141299	4.35e-09
BRD-K98945308	RBM34	-4.2636810039999995	2.01e-05
capecitabine	POLR2L	-4.852691303	1.22e-06
BRD-K13499761	RGS2	-4.251626732	2.12e-05
BRD-K90431990	CNDP2	-4.08530941	4.4e-05
BRD-K40138205	PARP1	-4.502661167	6.71e-06
BRD-K40138205	MUC1	-4.878803373999999	1.07e-06
BRD-K57321627	JMJD6	-4.5234161639999995	6.08e-06
BRD-K61387428	TSPAN4	-4.768866471	1.85e-06
BRD-K61428915	YME1L1	-4.383304024	1.17e-05
BRD-K76909981	SLC25A4	-4.099618391	4.14e-05
BRD-K76909981	TES	-4.20696201	2.59e-05
BRD-K09526594	VAT1	-4.2169547530000004	2.48e-05
BRD-K75880427	PCNA	-4.911321238	9.05e-07
terbinafine	TUBB6	-5.424180265	5.8200000000000005e-08
BRD-K32893176	TIMELESS	-4.214318197	2.51e-05
BRD-K28851694	RNH1	-4.291702348	1.77e-05
BRD-A94570195	KDM3A	-4.220333045	2.44e-05
BRD-K90064059	PAFAH1B1	-4.493994498999999	6.99e-06
BRD-K90064059	DUSP11	-4.095132874	4.22e-05
BRD-K36200934	TRIB3	-4.0621717230000005	4.8599999999999995e-05
BRD-K39010473	JMJD6	-5.434765136	5.49e-08
BRD-K15293421	METRN	-4.1745209039999995	2.99e-05
BRD-K87182158	ANKRD10	-4.156857352	3.229999999999999e-05
BRD-K34974324	CPSF4	-5.546805663	2.9100000000000002e-08
glutamine	BMP4	-4.091611207	4.28e-05
glutamine	TRAPPC6A	-4.247845886	2.1600000000000003e-05
glutamine	S100A4	-4.12980495	3.63e-05
glutamine	RPL11	-4.583057366	4.58e-06
glutamine	EEF2	-5.089710915	3.5899999999999997e-07
glutamine	PSMB1	-4.695198116	2.66e-06
glutamine	CUL4B	-4.915798482	8.84e-07
glutamine	UBN1	-4.952982114	7.31e-07
glutamine	CDC34	-4.647971964	3.35e-06
glutamine	MSRB1	-4.706348042	2.52e-06
glutamine	OLA1	-5.096462717	3.46e-07
BRD-K84586204	GAPDH	-4.473366497	7.7e-06
SA-424589	CLTC	-4.0897899330000005	4.3200000000000007e-05
SA-424589	VPS28	-4.326635562	1.51e-05
SA-424589	CEBPD	-4.107300283	4e-05
BRD-K14842933	TP53BP2	-4.635135142	3.57e-06
BRD-K24776817	PPP2R5E	-4.611323377	4e-06
BRD-K24776817	CREB1	-4.96764183	6.78e-07
BRD-K87801302	SMC3	-4.289684678	1.7899999999999998e-05
BRD-K87801302	CORO1A	-4.662651134	3.12e-06
BRD-K87801302	TRIB3	-5.561697489	2.67e-08
BRD-K87801302	CD44	-5.088558706000001	3.61e-07
BRD-K41169041	PGAM1	-4.068192634	4.74e-05
BRD-K41169041	PYGL	-4.443645119	8.84e-06
BRD-K27411973	AARS	-5.426306053999999	5.75e-08
BRD-K84276102	APP	-4.842541143	1.28e-06
BRD-K84276102	PTPN1	-4.527196399	5.98e-06
BRD-K90970920	LSM5	-5.579890115	2.41e-08
BRD-K83896715	PCNA	-4.588179643999999	4.47e-06
BRD-K79947616	POP4	-4.219357006	2.45e-05
BRD-K79947616	STX4	-4.956237614	7.19e-07
BRD-K36708799	S100A4	-4.107632783	4e-05
BRD-K36708799	ALAS1	-4.092689715	4.26e-05
BRD-K36708799	PTPN1	-4.471911662	7.75e-06
BRD-K36708799	LSM5	-4.361002019	1.29e-05
BRD-K36708799	NVL	-4.1341404530000005	3.5600000000000005e-05
BRD-K42142217	CDK2	-4.592538609	4.38e-06
BRD-K42142217	HMGCS1	-6.543436949	6.009999999999999e-11
SANT-1	PSME2	-5.071294312	3.95e-07
BRD-A43805296	BRCA1	-4.801322152	1.58e-06
BRD-A43805296	CSNK1E	-4.349078058	1.3699999999999998e-05
BRD-A43805296	CDC25B	-4.1873574080000004	2.8199999999999998e-05
BRD-A43805296	TMEM2	-4.713364713	2.44e-06
BRD-A43805296	PDS5A	-5.093176087	3.5200000000000003e-07
BRD-A43805296	NMT1	-4.096657742	4.1899999999999995e-05
BRD-A43805296	APPBP2	-5.395840587	6.82e-08
BRD-A43805296	SMC4	-4.349807931	1.36e-05
BRD-A43805296	MYCBP2	-4.990800634	6.01e-07
BRD-A43805296	C2CD5	-5.6231972279999995	1.8700000000000002e-08
BRD-A43805296	UBE3C	-5.118384436	3.08e-07
BRD-A43805296	PPARG	-4.605350505	4.12e-06
BRD-A43805296	ZMYM4	-4.569706869	4.88e-06
BRD-A43805296	RALGAPA1	-4.76423687	1.9e-06
BRD-A43805296	VPS13B	-4.81073036	1.5e-06
BRD-A43805296	TRMT1L	-4.701537344	2.58e-06
BRD-A43805296	SYNRG	-4.806289948	1.54e-06
BRD-A43805296	PPP1R10	-4.627233754	3.71e-06
BRD-A43805296	LOC100507424	-4.906866869	9.25e-07
BRD-K81079621	KIF2C	-4.199996274	2.6700000000000002e-05
TCB2	RBM34	-4.334759903999999	1.4599999999999999e-05
KU-C103443N	CDC20	-4.179416123	2.9199999999999998e-05
KU-C103443N	HSPA8	-5.179561571	2.22e-07
VU-0424206-1	TMEM2	-4.230124072	2.34e-05
VU-0424206-1	NUP88	-4.263005431	2.02e-05
VU-0424206-1	SLC35B1	-4.2224062060000005	2.42e-05
VU-0424206-1	YKT6	-4.676711839	2.92e-06
VU-0424206-1	PRAF2	-4.124625745	3.71e-05
VU-0424206-1	CTSL	-4.485269253999999	7.28e-06
VU-0424206-1	STUB1	-4.422873714	9.74e-06
VU-0424206-1	PRPF4	-4.439281788	9.03e-06
VU-0424206-1	GOLT1B	-4.820604754	1.43e-06
BRD-K30658064	GAPDH	-5.0536354139999995	4.3299999999999997e-07
BRD-K30658064	TRAP1	-4.1480647610000005	3.35e-05
BRD-K27366480	PYCR1	-5.147631672	2.64e-07
BRD-K27366480	FBXO21	-4.057874293999999	4.95e-05
BRD-K27366480	DNM1L	-4.6210939710000005	3.82e-06
BRD-K27366480	LDHB	-5.831441614	5.5000000000000004e-09
BRD-K05856102	NOS3	-4.226101074	2.3800000000000003e-05
BRD-K12393722	GOLT1B	-4.464802556	8.01e-06
BRD-K86027709	PSMD4	-4.275851442	1.9e-05
BRD-K86027709	NUP85	-5.1440214939999995	2.69e-07
BRD-K50381033	MLEC	-4.671066648	3e-06
BRD-K50381033	STUB1	-4.182972235	2.8800000000000002e-05
BRD-K66363099	NIPSNAP1	-4.490515323	7.11e-06
BRD-K66363099	RNPS1	-4.5276324610000005	5.96e-06
BRD-K05391634	CDC20	-5.144677991	2.68e-07
BRD-K90132168	AARS	-4.217395294	2.47e-05
BRD-K03641022	BAD	-4.702261203	2.57e-06
BRD-K73304092	HSPA8	-5.1567874830000004	2.51e-07
BRD-K04078927	NPDC1	-4.246922712	2.17e-05
BRD-K41797142	CHAC1	-4.793964038	1.64e-06
BRD-K28452084	KTN1	-4.51513471	6.33e-06
BRD-K28452084	VPS28	-4.448534801	8.65e-06
BRD-K28452084	HSPB1	-6.303696189	2.9100000000000003e-10
BRD-K28452084	CCNB1	-4.639497163	3.49e-06
BRD-K28452084	CDC20	-5.006612453	5.54e-07
BRD-K28452084	PRCP	-5.5074872070000005	3.64e-08
BRD-K28452084	ATP1B1	-6.276412101	3.46e-10
BRD-K28452084	TRAPPC3	-5.217560463	1.8100000000000002e-07
BRD-K28452084	NUSAP1	-5.0560082369999995	4.2799999999999997e-07
BRD-K28452084	ITGAE	-4.8842419139999995	1.04e-06
BRD-K28452084	MRPS16	-5.834361492	5.4e-09
BRD-K28452084	TES	-5.372619646	7.76e-08
BRD-K28452084	HACD3	-5.13667142	2.8e-07
BRD-K28452084	TSPAN4	-5.783119048	7.33e-09
BRD-K28452084	GGA2	-5.480447933	4.24e-08
BRD-K28452084	EIF1B	-4.605243077	4.12e-06
BRD-K28452084	SEC24B	-4.970566121	6.68e-07
BRD-K28452084	RPL19	-4.611641996	4e-06
BRD-K28452084	PSMB2	-4.651356488999999	3.3e-06
BRD-K28452084	PRKAR1A	-5.866648296	4.45e-09
BRD-K28452084	CAP1	-4.723329373	2.32e-06
BRD-K28452084	TOMM20	-4.977303193	6.45e-07
BRD-K28452084	IST1	-4.613920846	3.95e-06
BRD-K28452084	IMMT	-5.209163864	1.9e-07
BRD-K28452084	DAP	-5.17294692	2.3e-07
BRD-K28452084	LGALS1	-5.80588942	6.4e-09
BRD-K28452084	PSMA7	-5.468652012000001	4.53e-08
BRD-K28452084	SEC11A	-4.720651821000001	2.35e-06
BRD-K28452084	CUL3	-4.827609159	1.38e-06
BRD-K28452084	PLEKHB2	-5.125140858	2.9699999999999997e-07
BRD-K28452084	CBX1	-5.469795744	4.51e-08
BRD-K28452084	EIF3H	-4.583505125	4.57e-06
BRD-K28452084	ALDH9A1	-4.581606452	4.61e-06
BRD-K28452084	PACSIN2	-4.951561865	7.359999999999999e-07
BRD-K28452084	ZFR	-5.4962015179999995	3.88e-08
BRD-K28452084	FAM32A	-4.973810918	6.559999999999999e-07
BRD-K28452084	GNG10	-5.0218936130000005	5.12e-07
BRD-K28452084	ARPC1B	-4.8834059960000005	1.04e-06
BRD-K28452084	BCKDK	-5.068899622	4e-07
BRD-K28452084	NDUFAB1	-4.835708034	1.33e-06
BRD-K28452084	UQCR11	-4.791822458	1.65e-06
BRD-K28452084	DPF2	-4.951928789	7.35e-07
BRD-K28452084	EIF3M	-4.728073908	2.27e-06
BRD-K28452084	SPTLC1	-5.340276778	9.28e-08
BRD-K28452084	POLR2G	-5.227274125	1.72e-07
BRD-K28452084	MAML1	-4.942680064	7.709999999999999e-07
BRD-K28452084	NDST1	-4.847877518	1.25e-06
BRD-K28452084	LSM4	-4.941107618999999	7.77e-07
BRD-K28452084	TXNL4A	-5.8608523439999995	4.6e-09
BRD-K28452084	KIF2A	-5.643824241	1.66e-08
BRD-K28452084	SEC61B	-6.100460627	1.06e-09
BRD-K28452084	CFDP1	-4.659815096	3.16e-06
BRD-K28452084	NDUFS8	-4.761656426	1.92e-06
BRD-K28452084	SEC61G	-4.721243783	2.34e-06
BRD-K28452084	PTTG1	-5.2896128	1.23e-07
BRD-K28452084	COX5A	-5.143099298	2.7e-07
BRD-K28452084	MTR	-4.636530164	3.54e-06
BRD-K28452084	CDC42BPA	-4.645985099	3.38e-06
BRD-K28452084	MRPS12	-6.434424517	1.2399999999999999e-10
BRD-K28452084	TOM1L1	-5.566108951	2.6e-08
BRD-K28452084	GABRE	-4.6317281669999995	3.63e-06
BRD-K28452084	ZNF7	-4.881958275	1.05e-06
BRD-K28452084	EIF4H	-4.599421414	4.24e-06
BRD-K28452084	NDUFB1	-4.653025695	3.27e-06
BRD-K28452084	ATP5G3	-5.1694996269999995	2.35e-07
BRD-K28452084	ABCF2	-4.709461256	2.48e-06
BRD-K28452084	RNF10	-4.689933054	2.73e-06
BRD-K28452084	NACA	-5.131021279	2.88e-07
BRD-K28452084	PPP2CA	-4.804801165	1.55e-06
BRD-K28452084	EIF2S2	-4.638298107	3.51e-06
BRD-K28452084	FSTL1	-4.660676189	3.15e-06
BRD-K28452084	G3BP2	-4.959509344	7.070000000000001e-07
BRD-K28452084	KRT8	-5.049291761	4.43e-07
BRD-K28452084	EDF1	-4.882884842	1.05e-06
BRD-K28452084	ISCU	-5.239592663	1.6100000000000003e-07
BRD-K28452084	CLN3	-4.617022676	3.89e-06
BRD-K28452084	HIGD2A	-4.802245063	1.57e-06
BRD-K28452084	FBXW2	-4.664981613999999	3.09e-06
BRD-K28452084	CNPY2	-5.282780067	1.2699999999999999e-07
BRD-K28452084	PHLDA2	-4.628539164	3.68e-06
BRD-K28452084	DBI	-6.077978909	1.22e-09
BRD-K28452084	VDAC2	-5.317021293	1.05e-07
BRD-K28452084	PTEN	-5.481377537999999	4.22e-08
BRD-K28452084	POLR2L	-7.061123521	1.65e-12
BRD-K28452084	AP2A2	-4.682817539	2.83e-06
BRD-K28452084	MCFD2	-4.60676837	4.09e-06
BRD-K28452084	RPS2	-5.274592922	1.33e-07
BRD-K28452084	SCRIB	-6.200896179	5.609999999999999e-10
BRD-K28452084	WWC1	-4.570978703	4.85e-06
BRD-K28452084	STIP1	-4.880338432	1.06e-06
BRD-K28452084	SDR39U1	-4.60293638	4.17e-06
BRD-K28452084	RPL12	-5.200872136	1.98e-07
